,index,job_title,company_name,Excel,Python,R,Java,Scala,C/C++,MATLAB,SAS,SQL/databases,Oracle,SPSS,Stata,Machine Learning,Data Mining/Analytics,NLP,Visualisation,Big Data,AWS Cloud,Probability,Support Vector Machines,Neural Networks,GCP,Jason,xml,Azure,Google Cloud,Mathematics,IBM,Algebra,Statistics,Operations research,DevOps,Git,presentation,management,agile,SDLC,decision making,problem solving,Team building,project_management,leadership,consulting
0,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0DPvDrY7fOi7IBjGen6Dx7RXxfTf3xqH9cPvuoqrlxtCEWGirnFmPeDqLmC0lmmv53RT4c7TfVaEeCaKVRyV_uwnQ0WZWsfo1bn6WZeEBuu9sU3EZXbsctoqXEI3pYPLgSyBty4p-CKJVlNJuqhH5RgZux2kej8PJhwcds91Y54DSSZQ12CDU_3uwMkXmAb2ZwU_fxfct6FNIlK0WOzvoss89xaadbmmx7d0lGzjielG0CxZzSj1nwf2CUf5NCkgW-_dSaed9Fz2-1evEVMPv-zeylCeiKqp7lv1P9YxKzSGDhSVoIi5kFgtmMZowW-CBctiymeXYnOgWL2ijsVQ7mqGFFziXKlAZhY5VosMeVB67pH-qr-ITTnFQFQx2Uw02vn6uXSFi13WMaSIx4PVtnUwMJY4TnlOxtwE_tBZY1_jmhDzWMJoqnHj8j5HnGeAhXnxgYMyuDn1U5j1dw6z7cQlNwoSOYLxwBsHpV4V1EsbsGl98GT_AM_oj38jhetCrHQXCjAn3xcNs8GbvHm4MKh4errc4IddYGFX-WbCegEHHECtk5OFOgM&p=0&fvj=0&vjs=3,Senior Data Scientist,BMO Financial Group,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
1,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0CyK--AGwHVJM38gjCgoUUzKbXZ0LaePQ99gWayKepyPJa_N_5LED3sKws1LrzYXzr0Ai9qpKfiseC1ZoU5WD8QFYdaAyH7Hx_2EOm7lU5SrXwUUw6I9ZrRGZEu8K-BO-w9kKzX-W7yxLGfVxVIsdW80S5Jg409rP3uDnu_78R-5DWR5DGf2yvglEqnUmaQjcDYpJbRRqP5wYaKBzuFpKZA7IusWA7IqpDzR_1Ufay9wQtApXt4VujI_nXrrPEk6ae9XhbKgP1Ojk4UPuv1y3yWwCWRi_sGur1-GPaM99IRc3HXafYoNQ1Ajj3iVYAIB_bUs2Rp0tN1xK6VDIMnq44TLuWkecRAZhtsOH3B9sUH4rqR-XviQOKySyX5unsihlzB8i-mQInU2lJyTkRN-ctHgW8ibqnIod_ElLlVgfR12tMQ8wABukB6-lP6GQvy59Zmf1vfvts7YLm5YWY03rCVOSXZpcddTlzEve2pZcPg6Er2FNdaOVD7uNp4wpgy3XRPeoIN_2P6RA9svmmT8kOiRa2jCiyZCFrYJI3bthMRGwk0_lPlXMPFDCdrOk4ARpOppznCoaTG1t16293L8LgQ&p=1&fvj=0&vjs=3,Data Engineer,Prodigy Game,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
2,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0CTyxZxFhY9HpJqEBQOSV58GInkevNw-0klBCJgo6k9Ao9KFfGIgGZy2-F7Kp9C2jNgJPoZL7bHHGnE7AmYT6RUXjTBizfvdO6god6Gn5XxYIPIqTpiopMy-FgKO7JaRGS0W-iw-Tc6lCSnQWhKDk_HFqcanerpFg7814-uKAkvxiaGwvxOt6GoHFsHYwN0BvHIOB6Zv3VreKu79VvLQkxIldFh9mOoFbSm6MyiEAwRThYksJfR7nCTdiuX7JsnIrHSV6RXdNrTCujPZpms4eK65H9kXqLGPktLKiHlAXzLXqK52nzs552m6WIwfeoDRN-RSQayrX8ca7okBigF9HmHbZ2YIO6uhuiPJw9fy7KPzTjBdR1kBIqVy5EBS7HeZylS3ZleZLbspShJVB4AIxAaYDhf4ihaGOdJ6bLEtu_NFRrxiWDCNfeIA7FnvmcdIJsdVdwQ7uoNat3E2ckJqt6k1SdoJWq5I6egPspV6YKMLN39BygJgiKFzZWJCbKWrWU=&p=2&fvj=1&vjs=3,"Business Development, Data Science and Analytics",Blackline Safety,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0CW81yLmMX0jZhkp9wi2Zzr1m-t1jAbw6FN9Wv5HozWh14F5jwCNHCXR2SMRH94RkiJl-9VEPLSMrqxQEyU1Gv-26IiIy0HkWM2RmvKZ7rRwiqbiCQS5ANixGX-hpQ2ko1TmyHM0qFWhLCooxFdx63Kb1NiK4omNUwgrHxlLoyEFJE7o7ca4hxdsCh1168Mvet7NRUl3wpXarsSyK6hd2EQdWvNTmMU_qoF8IwyMTWZC4yzG15ettar_QbPVRZLv5egdnhoJsK5IXC0xvDwek-a7D23OzkDCyztjBrQyrp7NldehSXmw9TaHcjJ8sHwDnNad3ycYdz086yXTUz5XBFIYmhECc0xt2hSq3ldliwa_hTpUX_XJmnkA_9zGVG1i9oVhtAUa_d1zDhB4L9u2qlWDTia42YSbZk=&p=3&fvj=0&vjs=3,DATA SCIENTIST,Allstate Canada,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
4,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0CYMvVl1R3x4HhPmDe20s-Dsm8iEII5uyjFc-sLJEUXzLh2VAYLKF2jRQ5wKCQUQVEJBRfM7UITcbgLYL356kofBJUIJujXzN2DBReUeYkT1QzGkRR1PNVAGuESHqOPpvZdtigSrw45ao3-nzuu-x3yMyS3cTLhaTbB6EkBd7cmBVCsc7UuXRJ1FysKhZZlgQ6W_M1Ka8Lehg2Hwk79sPohjQ-h2b1fh001Ob9nC8nQ8FLJz_Kxt9wvnwhqgDmZQfIm7GZ0jpqpEmUR0b6dS4YGrqiB6h_sDRK4yN4VE7SA0MJIz-oT0r7g3O3CZB3nEXK2fefdYQDsbyM6ia4BfT65SMJx5jY72p4Uv4tniZ1iIGpVzBH9vtLAZciqSrljKce7rxQiIt4lXljLiOJxPYsOMn4ZNahzd6yEsdcfLnbRUQqTq5IftJ5wrXvLEGwH2XGwTavjwiO5lQ==&p=4&fvj=1&vjs=3,Big Data Instructor,"Cestar College of Business, Health & Technology",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0CDcu8ogXRoN9QHj5cFxdvYgI3vgl5QADb-mUQIfZmECfZyGJmSVfJ_x7olgg9Kxhjgvq4gsEHjcz3vQnIGORuPdq4WxW1H4FQqGsrPGreQx9fsDYP90n9Ra0soHOAju5OV3BAA5AKj6nSG03ySlB0Sa04OxNfqJYVCP_C3TPB0tgY-kEvzzgNvTjwIjS3ISb9e4Rq-eaZnFgPc4GMfHxJ03Dp6NdUDThEGmAj_hF-VEKgZcrJdNdasLhhPZ8Iipd4Zi-G2EmLrcQyj4gJcyetAdqtZyWCcc0ZZ7A7NZr6z9jHdLjcgD1fXuhFi410qlwdpkEANEnF_TZdK_M5Aan_PC_kvsVxJT15T4w72diZfgWtL4Inxju7n670_U2oKjatGgWIgUFPK9EPpOKGxBeHYEaGzTQlyhOzCq_N7f4LMoJJ6E5zxexv-59ZrSl7sv30u6GKq_GdRnSsIIXOYwCdYKuG57BcjpQM=&p=5&fvj=1&vjs=3,ML Product Owner / Data Analyst,Liquid Analytics,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0
6,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0C4dbGwCd2tiykNOrjKOL7oz3Of1xuKScwn0yYxlDVzCObTHpd8SFN7LvzNnF27G0SilaJK8egGMXOgn3v1IDiAZjPGCD0vdnLx4h_OzZlfh7otnOAu3EQrsX5Sx3a9PC6hE_D-YHiwHtmlfGehQBwxQ_jHvB-SjPFGXg-17jW_QO_0RqHSAyXxVthv-8m-yQN9m3NDaOI_66F918Nd7Vbx3mvE4os_T8Uy0qlIjiQZ5lcyPWGetZxSlZekWM_Ad4ikEwOlNj29epCaf44Pm2xp9GKbCCvnJGXRBxZ78c0yBWYFFGMHEOIQkMkmLkSJWifscK0XEatwUvZ5LPcKEZq90_o82ZYMEkGPY7ggN8Dn_1MmxcqXTFjbRkbj-Nv2pHs5Melzo3hg6U4iLELryTDYy34UrNmvitAqNKw6xjN4d5mh2jnbkoXPqo2F2edFFih27QMD8n0mDPVh_z8jFI9C8R3ZO5ePQxc=&p=6&fvj=1&vjs=3,Business Intelligence Analyst (Power BI),TCU Financial Group,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,https://www.indeed.ca/rc/clk?jk=6ed5d6450bd9369d&fccid=d33243ac6c394a10&vjs=3,"Data Scientist, Big Data",The Economical Insurance Group,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
8,https://www.indeed.ca/rc/clk?jk=12b398cd15bdc29a&fccid=986361104086c3ae&vjs=3,Data Analyst,University of Toronto,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
9,https://www.indeed.ca/rc/clk?jk=918ec542a5df2e38&fccid=d7114f1cac8d0711&vjs=3,Data Scientist I,TD Bank,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10,https://www.indeed.ca/company/MSi-Corp/jobs/Data-Scientist-452fa4899da7bba5?fccid=183e06e7def5a52c&vjs=3,Data Scientist,MSi Corp (Bell Canada),1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
11,https://www.indeed.ca/rc/clk?jk=55aab10cf8085618&fccid=5f86e3a9a70cf700&vjs=3,Data Scientist,StreetLight Data,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12,https://www.indeed.ca/rc/clk?jk=7e0093aa5d701e6a&fccid=f2087b51205d4920&vjs=3,DATA ANALYST & INTEGRATOR (Data Science),City of Toronto,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0
13,https://www.indeed.ca/rc/clk?jk=5337c492046faa69&fccid=acd193c30d4927aa&vjs=3,Junior Data Scientist,Fiddlehead,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14,https://www.indeed.ca/rc/clk?jk=8798895f9343f81f&fccid=537b899e30af3338&vjs=3,Data Scientist,RBC,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
15,https://www.indeed.ca/rc/clk?jk=ed01a034b58871fb&fccid=a3f737e511d9fc8c&vjs=3,Data Scientist,Visa,1,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,https://www.indeed.ca/company/SkyHive-Technologies-Inc./jobs/Data-Scientist-8605d1087a1be96e?fccid=4a1dc72d5148c33a&vjs=3,Data Scientist,SkyHive Technologies Inc.,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,https://www.indeed.ca/rc/clk?jk=0c21ed9ee7e67a44&fccid=1bf77f1dd2c2631f&vjs=3,"Data Scientist, People Analytics",Restaurant Brands International,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
18,https://www.indeed.ca/rc/clk?jk=83a1229f25d53238&fccid=3a71a4d2f7990a25&vjs=3,DATA SCIENTIST,Allstate Canada,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
19,https://www.indeed.ca/rc/clk?jk=2eec16e054eca52f&fccid=0f13577c83e883cd&vjs=3,Data Scientist,Gogii Lighthouse Studios Inc.,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
20,https://www.indeed.ca/rc/clk?jk=0e974c28f07a8e49&fccid=64d182c6fc449d3a&vjs=3,Data Analyst,OMERS,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0
21,https://www.indeed.ca/rc/clk?jk=2412851c4ddafc91&fccid=935bdcc8ea6ea513&vjs=3,Data Scientist,Manulife,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1
22,https://www.indeed.ca/rc/clk?jk=e97e7d4b249d30c2&fccid=ca1eb7a6353c159a&vjs=3,Data Scientist/Time Series,Scarsin,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1
23,https://www.indeed.ca/rc/clk?jk=40cd39da116f1e38&fccid=156c7820d1988640&vjs=3,Intern - Data Scientist,SAP,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
24,https://www.indeed.ca/rc/clk?jk=c07973a1bddb22f2&fccid=b10ba7fed59ec634&vjs=3,data scientist,Digital Extremes Ltd.,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
25,https://www.indeed.ca/rc/clk?jk=0482807268e83984&fccid=fe2d21eef233e94a&vjs=3,Data Scientist I,"AMZN CAN Fulfillment Svcs, ULC",0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26,https://www.indeed.ca/rc/clk?jk=3ba340b1c807a009&fccid=088981af222032de&vjs=3,Data Scientist,WW International (formerly Weight Watchers),0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0DPvDrY7fOi7IBjGen6Dx7RXxfTf3xqH9cPvuoqrlxtCEWGirnFmPeDqLmC0lmmv53RT4c7TfVaEWwPceh5PyDHqftwv8nC_P52vaZV4tsPZBD6_gwLBWQPdQ_d_qblbBLmcJUo4jvL8XAiGJ4BrdbwIGIifrjzD1k5Aicw93FztpjW8jpoKBIcncGE6geSBPXvev60MdJNk-aZ7W4E19Jvtfz_1Uo8Muv4BgPpnRNYHid6icsKqs2zptI6pcpZ3582-MGZ5n_L4efZKFzCEmEmG8-b5moIj51G-0X5cXFNV0yuePeb5_4OqyWiGneopxyFHGf7KER3a_CO-sSoSRyh9PNa7IR95VbzO9Un0wXI-mbv7v4-DvJt3YvSR_QoMBgYZe3j7FRVEoh4l0wf9Z3xnB1J9IKHjT1tXdJA5MsD9jKU-ETrxvyPgQqAfpcACOuog1WA43P2IrhnGzEoWBUmqltgzeIAZDGc2eBJzKQM9ff3zfnk8bc_jkw_w6PpHc10uL54iZ8IjwjJThD6_GDP1hBAPF84STlLyBpuhOtEVbSlDQagvhBb7P47xgQFfewtR33m16lVuU_JS7ZPyS6p&p=27&fvj=0&vjs=3,"Senior Data Scientist, Fraud Modernization",BMO Financial Group,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0
28,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0DPvDrY7fOi7IBjGen6Dx7RXxfTf3xqH9cPvuoqrlxtCEWGirnFmPeDqLmC0lmmv53RT4c7TfVaEeCaKVRyV_uwnQ0WZWsfo1bn6WZeEBuu9sU3EZXbsctoqXEI3pYPLgSyBty4p-CKJVlNJuqhH5RgZux2kej8PJhwcds91Y54DXI2MPiQLzCoEvml5SFV5BtHSw-07B2O5IWFfXcy258S5dQFQcu632H_zDG-TYkkypa6spCwxLciFiSekeamvDq1-szyac8N7xZT-N3ukSQHJs2YlU5C0jPcg-DBD-KTbYUB5LUn5yMtvVJuBC1X_CH7L5aQnONTvKMLJfKF4O6jNu0uopwGaDL6WFYw4VzbLs6nsAVGg3cqzdMhXhEt44Rw_0-MLsvNzf8q8Lbc7oravn_EzeIHfAnMjk-1ErrpvxhVt7AHax-qCKfSezQVOi0GTQehjgfyOZtdiqt8pi8VMMq2EAj00k7QGEOwzA6u9Gmgi-hN1Zn2ckI2dOf3JknzssuW2CYuqqesTfTtwKn_RvgkvGVyqB6hHYKjyoSqXj3otWmQ4ntD&p=0&fvj=0&vjs=3,Senior Data Scientist,BMO Financial Group,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
29,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0CyK--AGwHVJM38gjCgoUUzKbXZ0LaePQ99gWayKepyPJa_N_5LED3sKws1LrzYXzr0Ai9qpKfiseC1ZoU5WD8QFYdaAyH7Hx_2EOm7lU5SrXwUUw6I9ZrRGZEu8K-BO-w9kKzX-W7yxLGfVxVIsdW80S5Jg409rP3uDnu_78R-5DWR5DGf2yvglEqnUmaQjcDYpJbRRqP5wTVaEb9QFDKgUZdfOb6ZjUrDIS200sDvR9x8gVBWjaNp16Z5iaPSKZao1v9tDL0ncveff1eRzG22y9eKzGCedhHd0hHJ3ZU-kZVmJnDC8ihzX-6wg9CN8RRVh204xPvOnexdgPI00Z2ZMsN39cM7RnqWlScIZNYTOKR7HYlZvXU2oKYEdWlMg1F-8UBOPUC6awAmU2k-9DGyg0KDFAIsLXhb09J29eTh4ORkc8sr1xnQuR1c90Go-9dFu3mr9DalRHvri6-7WQ_1FnISaHvm68DRsxU1XflWgKAppbISvyLl1GpRDQorIEEKjtnn0dWHXn13dZ6-sNEvRAMN1BSaNYWnka31l_0au5iaSxskbWem48BiJfFlV-gysN9UoKHqvIdJRI_d-vdh&p=1&fvj=0&vjs=3,Data Engineer,Prodigy Game,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
30,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0DPvDrY7fOi7IBjGen6Dx7RXxfTf3xqH9cPvuoqrlxtCEWGirnFmPeDqLmC0lmmv53RT4c7TfVaEWwPceh5PyDHqftwv8nC_P52vaZV4tsPZBD6_gwLBWQPdQ_d_qblbBLmcJUo4jvL8XAiGJ4BrdbwIGIifrjzD1k5Aicw93Fztv2dz38ggG_LpeiqjGvY2sgKVMwdwnuSJqOnlcW1lZZX8TA39gsOhEoZqUmq6V7TltngDvBJh3CaHxuV6YpzthDPSamV3jF_oGl7g_KERSvkAJcXGCsQzi5h7piyLhWX6i0MnfwjMnf2Yj8H48abe9M1lLQaxrdqf1CScxV09g096ds__W2q0nFyYI7kglfJcl35VZj6qOJBfX2563wMM3jw6HWH1k1jtLDCRVSm1GBjAAw5rijKvSmvd-PtimhQe99rSvx83cBezpkpHBWSORnsnr0oSNAiQwN7IYFF3D-77ml2x57xOvTCZFtgtvEYGN9MXSFTjXPJIFwuSsED50IerlH3yk65kWUQ3uJ6vBJleV14ZiprBkj2MCHil-Hhcg_3Pnr_U0P6m78xYbcnpYGFnZWJ2ZjyRrttWAUQUy4C&p=2&fvj=0&vjs=3,"Senior Data Scientist, Fraud Modernization",BMO Financial Group,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0
31,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0CW81yLmMX0jZhkp9wi2Zzr1m-t1jAbw6FN9Wv5HozWh14F5jwCNHCXR2SMRH94RkiJl-9VEPLSMrqxQEyU1Gv-26IiIy0HkWM2RmvKZ7rRwiqbiCQS5ANixGX-hpQ2ko1TmyHM0qFWhLCooxFdx63Kb1NiK4omNUw1LRoZk08VQ1X5NNuvXXaflwEtOh0pqoRbFsetV2RwVt8A0i7BAjaNQYLbqdKK33yU_dy64hWrcPMjFg96GwTBNFsHXzf5BSZvTlUywPTBt_aacT5DSjVFvDPu_goQHYTScoPeNwA8C4BYJgQU7gvvc0hCyVTri6EvoRhzOCitRSq5YFEu3SVhT7RcDL7vesT38Qe_ed7reU_PsJnFoH67zKgwaTRFHVGCu8xCjsZh1jVvGzPJs3M5_mLa33ILG9w=&p=3&fvj=0&vjs=3,DATA SCIENTIST,Allstate Canada,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
32,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0CDcu8ogXRoN9QHj5cFxdvYgI3vgl5QADb-mUQIfZmECfZyGJmSVfJ_x7olgg9Kxhjgvq4gsEHjcz3vQnIGORuPdq4WxW1H4FQqGsrPGreQx9fsDYP90n9Ra0soHOAju5OV3BAA5AKj6nSG03ySlB0Sa04OxNfqJYVCP_C3TPB0tgY-kEvzzgNvvu7e6OSKZvhuzSZ-3e7oJbGltAGqIzIqg-2BeqcL8-Cf9df-dh80KK9NKcCoVmr1_P7elI5K6dADYe22x93us_2xv5ZoVCauqSefxy9CbUnC0qtsBU-5xe8YhJUzTcUiCoDKTV33G9mA9tqG966UiLUPDxTFzx1oNp0ydK3tHbXb0Ux4u7azVRuWuQhuu8VGzrDf-xutWgO8JnXuPx73IDQDpSrWYBvnlu99jqVgTp94UuZ9C65me0abPF7YP6ppz-_rnJcZRYD3MR8B5ls-xZU4PbP3RoMCjQ7pNEBIAoI=&p=4&fvj=1&vjs=3,ML Product Owner / Data Analyst,Liquid Analytics,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0
33,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0C4dbGwCd2tiykNOrjKOL7oz3Of1xuKScwn0yYxlDVzCObTHpd8SFN7LvzNnF27G0SilaJK8egGMXOgn3v1IDiAZjPGCD0vdnLx4h_OzZlfh7otnOAu3EQrsX5Sx3a9PC6hE_D-YHiwHtmlfGehQBwxQ_jHvB-SjPFGXg-17jW_QO_0RqHSAyXxnX7Gy1aXxzZztCe0thzRMDKE0ShDI37W3LtgV-ZWpzz9PRDpAmQekHt_SUbqxtQaCi9FaCjKUA6mV5jThgRdkc8g614JWhoyNTXtZIFexwArSfoZH8bBG97zV1N0zutm1ZPPrcUEdSWpdGcLv4_ATbDUlEtJiD_gU2Wdo9-wsKjrnINBn95KZDjFbwJ-egoZLsyQllamTtMkH9bWc6SwUj-CY2IZMDEm755SDN-JOy5iT1U-4Rd6WOiyFVFbwTyQ1F5Ym4-btrNcF1GVmiiIrRBMQGxMQ0odrkHtfQAahBk=&p=5&fvj=1&vjs=3,Business Intelligence Analyst (Power BI),TCU Financial Group,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0CYMvVl1R3x4HhPmDe20s-Dsm8iEII5uyjFc-sLJEUXzLh2VAYLKF2jRQ5wKCQUQVEJBRfM7UITcbgLYL356kofBJUIJujXzN2DBReUeYkT1QzGkRR1PNVAGuESHqOPpvZdtigSrw45ao3-nzuu-x3yMyS3cTLhaTbB6EkBd7cmBVCsc7UuXRJ11tU7XnPOHAJi5DwLyATIKY1gAvSfriEwYdxclKA5RY9VjDXejk336haCdaEx1Nl9HxzvutLLM1v2dOfe1MapmHcZ3sx_LSMgFwSZwa-F08lI3OjczA_CDO5xUfFILcHxH76jZGF3h64raTnCRZZ847YZrKjCQGk17kcUfSVDxpWvFImaoPWxDcJuYU9fGiclIFSvohHBZpimfmFRudNMRR4dgPHB6dl7n6gWeUY3Y7pNbiJaOIHdtEX_fWukcAfyNd__edl9O6KQ9VF9knjMyQ==&p=6&fvj=1&vjs=3,Big Data Instructor,"Cestar College of Business, Health & Technology",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0CTyxZxFhY9HpJqEBQOSV58GInkevNw-0klBCJgo6k9Ao9KFfGIgGZy2-F7Kp9C2jNgJPoZL7bHHGnE7AmYT6RUXjTBizfvdO6god6Gn5XxYIPIqTpiopMy-FgKO7JaRGS0W-iw-Tc6lCSnQWhKDk_HFqcanerpFg7814-uKAkvxiaGwvxOt6GoqoB3tBNK7S_qh2JklH0kUhtpBq-PkmHqu89pF2-0sY7GlJZIPWQ8_h7uI3rFy7AyakVC5jESdXtBDTsW4tbI-VE9v-fn7eBZxRtOZWqrvCkWGT387fnZQ1QRcUTxjVezu19YVRkuFVVOO2h0TF2JmSKAhmqiUAg1LNl_iEU_1Ubt5ojTz7OytyHywpTYMBvVEStnHXkwK2xjPzTPJP8qk1H0J6WpLjpE8GLmatgOspeAzpwvfMKR69LERtCGg5bUV-4IDznQagcOYRkpfXP5O_vGxu5RAMsZPc4KMPhK-azlMTrxXwhr-yrmcRyxQrm9hNryIJnWwng=&p=7&fvj=1&vjs=3,"Business Development, Data Science and Analytics",Blackline Safety,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
